note_str,instrument,pitch,velocity,n_frames
string_acoustic_060-055-050,string_acoustic_060,55,50,38
string_acoustic_060-055-075,string_acoustic_060,55,75,38
string_acoustic_060-055-100,string_acoustic_060,55,100,38
string_acoustic_060-055-127,string_acoustic_060,55,127,38
string_acoustic_061-055-025,string_acoustic_061,55,25,38
string_acoustic_061-055-050,string_acoustic_061,55,50,38
string_acoustic_061-055-075,string_acoustic_061,55,75,38
string_acoustic_061-055-100,string_acoustic_061,55,100,38
string_acoustic_061-055-127,string_acoustic_061,55,127,38
string_acoustic_062-055-025,string_acoustic_062,55,25,24
string_acoustic_062-055-050,string_acoustic_062,55,50,24
string_acoustic_062-055-075,string_acoustic_062,55,75,24
string_acoustic_063-055-025,string_acoustic_063,55,25,38
string_acoustic_063-055-050,string_acoustic_063,55,50,38
string_acoustic_063-055-075,string_acoustic_063,55,75,38
string_acoustic_063-055-100,string_acoustic_063,55,100,38
string_acoustic_063-055-127,string_acoustic_063,55,127,38
string_acoustic_064-055-025,string_acoustic_064,55,25,38
string_acoustic_064-055-050,string_acoustic_064,55,50,38
string_acoustic_064-055-075,string_acoustic_064,55,75,38
string_acoustic_064-055-100,string_acoustic_064,55,100,38
string_acoustic_064-055-127,string_acoustic_064,55,127,38
string_acoustic_065-055-075,string_acoustic_065,55,75,30
string_acoustic_066-055-025,string_acoustic_066,55,25,38
string_acoustic_066-055-050,string_acoustic_066,55,50,38
string_acoustic_066-055-075,string_acoustic_066,55,75,38
string_acoustic_066-055-100,string_acoustic_066,55,100,38
string_acoustic_066-055-127,string_acoustic_066,55,127,38
string_acoustic_067-055-025,string_acoustic_067,55,25,38
string_acoustic_067-055-050,string_acoustic_067,55,50,38
string_acoustic_067-055-075,string_acoustic_067,55,75,38
string_acoustic_067-055-100,string_acoustic_067,55,100,38
string_acoustic_067-055-127,string_acoustic_067,55,127,38
string_acoustic_068-055-025,string_acoustic_068,55,25,38
string_acoustic_068-055-050,string_acoustic_068,55,50,38
string_acoustic_068-055-075,string_acoustic_068,55,75,38
string_acoustic_068-055-100,string_acoustic_068,55,100,38
string_acoustic_068-055-127,string_acoustic_068,55,127,38
string_acoustic_069-055-025,string_acoustic_069,55,25,38
string_acoustic_069-055-050,string_acoustic_069,55,50,38
string_acoustic_069-055-075,string_acoustic_069,55,75,38
string_acoustic_069-055-100,string_acoustic_069,55,100,38
string_acoustic_069-055-127,string_acoustic_069,55,127,38
string_acoustic_070-055-025,string_acoustic_070,55,25,38
string_acoustic_070-055-050,string_acoustic_070,55,50,38
string_acoustic_070-055-075,string_acoustic_070,55,75,38
string_acoustic_070-055-100,string_acoustic_070,55,100,38
string_acoustic_070-055-127,string_acoustic_070,55,127,38
string_acoustic_072-055-025,string_acoustic_072,55,25,38
string_acoustic_072-055-050,string_acoustic_072,55,50,38
string_acoustic_073-055-025,string_acoustic_073,55,25,38
string_acoustic_073-055-050,string_acoustic_073,55,50,38
string_acoustic_073-055-075,string_acoustic_073,55,75,38
string_acoustic_073-055-100,string_acoustic_073,55,100,38
string_acoustic_073-055-127,string_acoustic_073,55,127,38
string_acoustic_074-055-025,string_acoustic_074,55,25,38
string_acoustic_074-055-050,string_acoustic_074,55,50,38
string_acoustic_074-055-075,string_acoustic_074,55,75,38
string_acoustic_074-055-100,string_acoustic_074,55,100,38
string_acoustic_074-055-127,string_acoustic_074,55,127,38
string_acoustic_076-055-025,string_acoustic_076,55,25,38
string_acoustic_076-055-050,string_acoustic_076,55,50,38
string_acoustic_076-055-075,string_acoustic_076,55,75,38
string_acoustic_076-055-100,string_acoustic_076,55,100,38
string_acoustic_076-055-127,string_acoustic_076,55,127,38
string_acoustic_077-055-025,string_acoustic_077,55,25,38
string_acoustic_077-055-050,string_acoustic_077,55,50,38
string_acoustic_077-055-075,string_acoustic_077,55,75,38
string_acoustic_077-055-100,string_acoustic_077,55,100,38
string_acoustic_077-055-127,string_acoustic_077,55,127,38
string_acoustic_078-055-025,string_acoustic_078,55,25,38
string_acoustic_078-055-050,string_acoustic_078,55,50,38
string_acoustic_078-055-075,string_acoustic_078,55,75,38
string_acoustic_078-055-100,string_acoustic_078,55,100,38
string_acoustic_078-055-127,string_acoustic_078,55,127,38
string_acoustic_079-055-025,string_acoustic_079,55,25,36
string_acoustic_079-055-050,string_acoustic_079,55,50,36
string_acoustic_081-055-025,string_acoustic_081,55,25,36
string_acoustic_081-055-050,string_acoustic_081,55,50,36
string_acoustic_082-055-025,string_acoustic_082,55,25,38
string_acoustic_082-055-050,string_acoustic_082,55,50,38
string_acoustic_082-055-075,string_acoustic_082,55,75,38
string_acoustic_082-055-100,string_acoustic_082,55,100,38
string_acoustic_082-055-127,string_acoustic_082,55,127,38
string_acoustic_083-055-025,string_acoustic_083,55,25,38
string_acoustic_083-055-050,string_acoustic_083,55,50,38
string_acoustic_083-055-075,string_acoustic_083,55,75,38
string_acoustic_083-055-100,string_acoustic_083,55,100,38
string_acoustic_083-055-127,string_acoustic_083,55,127,38
string_acoustic_086-055-025,string_acoustic_086,55,25,38
string_acoustic_086-055-050,string_acoustic_086,55,50,38
string_acoustic_086-055-075,string_acoustic_086,55,75,38
string_acoustic_086-055-100,string_acoustic_086,55,100,38
string_acoustic_086-055-127,string_acoustic_086,55,127,38
string_acoustic_087-055-025,string_acoustic_087,55,25,38
string_acoustic_087-055-050,string_acoustic_087,55,50,38
string_acoustic_087-055-075,string_acoustic_087,55,75,38
string_acoustic_087-055-100,string_acoustic_087,55,100,38
string_acoustic_087-055-127,string_acoustic_087,55,127,38
string_acoustic_088-055-025,string_acoustic_088,55,25,38
string_acoustic_088-055-050,string_acoustic_088,55,50,38
string_acoustic_088-055-075,string_acoustic_088,55,75,38
string_acoustic_088-055-100,string_acoustic_088,55,100,38
string_acoustic_088-055-127,string_acoustic_088,55,127,38
string_acoustic_089-055-025,string_acoustic_089,55,25,38
string_acoustic_089-055-050,string_acoustic_089,55,50,38
string_acoustic_089-055-075,string_acoustic_089,55,75,38
string_acoustic_089-055-100,string_acoustic_089,55,100,38
string_acoustic_089-055-127,string_acoustic_089,55,127,38
string_acoustic_090-055-025,string_acoustic_090,55,25,38
string_acoustic_090-055-050,string_acoustic_090,55,50,38
string_acoustic_090-055-075,string_acoustic_090,55,75,38
string_acoustic_090-055-100,string_acoustic_090,55,100,38
string_acoustic_090-055-127,string_acoustic_090,55,127,38
string_acoustic_001-056-025,string_acoustic_001,56,25,38
string_acoustic_001-056-050,string_acoustic_001,56,50,38
string_acoustic_001-056-075,string_acoustic_001,56,75,38
string_acoustic_001-056-100,string_acoustic_001,56,100,38
string_acoustic_001-056-127,string_acoustic_001,56,127,38
string_acoustic_002-056-025,string_acoustic_002,56,25,36
string_acoustic_002-056-050,string_acoustic_002,56,50,36
string_acoustic_002-056-075,string_acoustic_002,56,75,23
string_acoustic_003-056-025,string_acoustic_003,56,25,38
string_acoustic_003-056-050,string_acoustic_003,56,50,38
string_acoustic_003-056-075,string_acoustic_003,56,75,38
string_acoustic_003-056-100,string_acoustic_003,56,100,38
string_acoustic_003-056-127,string_acoustic_003,56,127,38
string_acoustic_006-056-025,string_acoustic_006,56,25,38
string_acoustic_006-056-050,string_acoustic_006,56,50,38
string_acoustic_006-056-075,string_acoustic_006,56,75,38
string_acoustic_006-056-100,string_acoustic_006,56,100,38
string_acoustic_006-056-127,string_acoustic_006,56,127,38
string_acoustic_007-056-025,string_acoustic_007,56,25,38
string_acoustic_007-056-050,string_acoustic_007,56,50,38
string_acoustic_007-056-075,string_acoustic_007,56,75,38
string_acoustic_007-056-100,string_acoustic_007,56,100,38
string_acoustic_007-056-127,string_acoustic_007,56,127,38
string_acoustic_008-056-025,string_acoustic_008,56,25,38
string_acoustic_008-056-050,string_acoustic_008,56,50,38
string_acoustic_008-056-075,string_acoustic_008,56,75,38
string_acoustic_008-056-100,string_acoustic_008,56,100,38
string_acoustic_008-056-127,string_acoustic_008,56,127,38
string_acoustic_009-056-025,string_acoustic_009,56,25,38
string_acoustic_009-056-050,string_acoustic_009,56,50,38
string_acoustic_009-056-075,string_acoustic_009,56,75,38
string_acoustic_009-056-100,string_acoustic_009,56,100,38
string_acoustic_009-056-127,string_acoustic_009,56,127,38
string_acoustic_011-056-025,string_acoustic_011,56,25,38
string_acoustic_011-056-050,string_acoustic_011,56,50,38
string_acoustic_011-056-075,string_acoustic_011,56,75,38
string_acoustic_011-056-100,string_acoustic_011,56,100,38
string_acoustic_011-056-127,string_acoustic_011,56,127,38
string_acoustic_013-056-025,string_acoustic_013,56,25,38
string_acoustic_013-056-050,string_acoustic_013,56,50,38
string_acoustic_013-056-075,string_acoustic_013,56,75,38
string_acoustic_013-056-100,string_acoustic_013,56,100,38
string_acoustic_013-056-127,string_acoustic_013,56,127,38
string_acoustic_015-056-025,string_acoustic_015,56,25,38
string_acoustic_015-056-050,string_acoustic_015,56,50,38
string_acoustic_015-056-075,string_acoustic_015,56,75,38
string_acoustic_015-056-100,string_acoustic_015,56,100,38
string_acoustic_015-056-127,string_acoustic_015,56,127,38
string_acoustic_017-056-025,string_acoustic_017,56,25,38
string_acoustic_017-056-050,string_acoustic_017,56,50,38
string_acoustic_017-056-075,string_acoustic_017,56,75,38
string_acoustic_017-056-100,string_acoustic_017,56,100,38
string_acoustic_017-056-127,string_acoustic_017,56,127,38
string_acoustic_018-056-025,string_acoustic_018,56,25,38
string_acoustic_018-056-050,string_acoustic_018,56,50,38
string_acoustic_018-056-075,string_acoustic_018,56,75,38
string_acoustic_018-056-100,string_acoustic_018,56,100,38
string_acoustic_018-056-127,string_acoustic_018,56,127,38
string_acoustic_019-056-025,string_acoustic_019,56,25,38
string_acoustic_019-056-050,string_acoustic_019,56,50,38
string_acoustic_019-056-075,string_acoustic_019,56,75,38
string_acoustic_019-056-100,string_acoustic_019,56,100,38
string_acoustic_019-056-127,string_acoustic_019,56,127,38
string_acoustic_020-056-025,string_acoustic_020,56,25,38
string_acoustic_020-056-050,string_acoustic_020,56,50,38
string_acoustic_020-056-075,string_acoustic_020,56,75,38
string_acoustic_020-056-100,string_acoustic_020,56,100,38
string_acoustic_020-056-127,string_acoustic_020,56,127,38
string_acoustic_021-056-025,string_acoustic_021,56,25,38
string_acoustic_021-056-050,string_acoustic_021,56,50,38
string_acoustic_021-056-075,string_acoustic_021,56,75,38
string_acoustic_021-056-100,string_acoustic_021,56,100,38
string_acoustic_021-056-127,string_acoustic_021,56,127,38
string_acoustic_023-056-025,string_acoustic_023,56,25,38
string_acoustic_023-056-050,string_acoustic_023,56,50,38
string_acoustic_023-056-075,string_acoustic_023,56,75,38
string_acoustic_023-056-100,string_acoustic_023,56,100,38
string_acoustic_023-056-127,string_acoustic_023,56,127,38
string_acoustic_024-056-025,string_acoustic_024,56,25,38
string_acoustic_024-056-050,string_acoustic_024,56,50,38
string_acoustic_024-056-075,string_acoustic_024,56,75,38
string_acoustic_024-056-100,string_acoustic_024,56,100,38
string_acoustic_024-056-127,string_acoustic_024,56,127,38
string_acoustic_028-056-025,string_acoustic_028,56,25,38
string_acoustic_028-056-050,string_acoustic_028,56,50,38
string_acoustic_028-056-075,string_acoustic_028,56,75,38
string_acoustic_028-056-100,string_acoustic_028,56,100,38
string_acoustic_028-056-127,string_acoustic_028,56,127,38
string_acoustic_029-056-025,string_acoustic_029,56,25,38
string_acoustic_029-056-050,string_acoustic_029,56,50,38
string_acoustic_029-056-075,string_acoustic_029,56,75,38
string_acoustic_029-056-100,string_acoustic_029,56,100,38
string_acoustic_029-056-127,string_acoustic_029,56,127,38
string_acoustic_030-056-025,string_acoustic_030,56,25,38
string_acoustic_030-056-050,string_acoustic_030,56,50,38
string_acoustic_030-056-075,string_acoustic_030,56,75,38
string_acoustic_030-056-100,string_acoustic_030,56,100,38
string_acoustic_030-056-127,string_acoustic_030,56,127,38
string_acoustic_033-056-025,string_acoustic_033,56,25,38
string_acoustic_033-056-050,string_acoustic_033,56,50,38
string_acoustic_033-056-075,string_acoustic_033,56,75,38
string_acoustic_033-056-100,string_acoustic_033,56,100,38
string_acoustic_033-056-127,string_acoustic_033,56,127,38
string_acoustic_035-056-025,string_acoustic_035,56,25,38
string_acoustic_035-056-050,string_acoustic_035,56,50,38
string_acoustic_035-056-075,string_acoustic_035,56,75,38
string_acoustic_035-056-100,string_acoustic_035,56,100,38
string_acoustic_035-056-127,string_acoustic_035,56,127,38
string_acoustic_036-056-025,string_acoustic_036,56,25,38
string_acoustic_036-056-050,string_acoustic_036,56,50,38
string_acoustic_036-056-075,string_acoustic_036,56,75,38
string_acoustic_036-056-100,string_acoustic_036,56,100,38
string_acoustic_036-056-127,string_acoustic_036,56,127,38
string_acoustic_040-056-025,string_acoustic_040,56,25,38
string_acoustic_040-056-050,string_acoustic_040,56,50,38
string_acoustic_040-056-075,string_acoustic_040,56,75,38
string_acoustic_040-056-100,string_acoustic_040,56,100,38
string_acoustic_040-056-127,string_acoustic_040,56,127,38
string_acoustic_042-056-025,string_acoustic_042,56,25,38
string_acoustic_042-056-050,string_acoustic_042,56,50,38
string_acoustic_042-056-075,string_acoustic_042,56,75,38
string_acoustic_042-056-100,string_acoustic_042,56,100,38
string_acoustic_042-056-127,string_acoustic_042,56,127,38
string_acoustic_043-056-025,string_acoustic_043,56,25,38
string_acoustic_043-056-050,string_acoustic_043,56,50,38
string_acoustic_043-056-075,string_acoustic_043,56,75,38
string_acoustic_043-056-100,string_acoustic_043,56,100,38
string_acoustic_043-056-127,string_acoustic_043,56,127,38
string_acoustic_044-056-025,string_acoustic_044,56,25,38
string_acoustic_044-056-050,string_acoustic_044,56,50,38
string_acoustic_044-056-075,string_acoustic_044,56,75,38
string_acoustic_044-056-100,string_acoustic_044,56,100,38
string_acoustic_044-056-127,string_acoustic_044,56,127,38
string_acoustic_045-056-025,string_acoustic_045,56,25,38
string_acoustic_045-056-050,string_acoustic_045,56,50,38
string_acoustic_045-056-075,string_acoustic_045,56,75,38
string_acoustic_045-056-100,string_acoustic_045,56,100,38
string_acoustic_045-056-127,string_acoustic_045,56,127,38
string_acoustic_047-056-025,string_acoustic_047,56,25,38
string_acoustic_047-056-050,string_acoustic_047,56,50,38
string_acoustic_047-056-075,string_acoustic_047,56,75,38
string_acoustic_047-056-100,string_acoustic_047,56,100,38
string_acoustic_047-056-127,string_acoustic_047,56,127,38
string_acoustic_048-056-025,string_acoustic_048,56,25,38
string_acoustic_048-056-050,string_acoustic_048,56,50,38
string_acoustic_048-056-075,string_acoustic_048,56,75,38
string_acoustic_048-056-100,string_acoustic_048,56,100,38
string_acoustic_048-056-127,string_acoustic_048,56,127,38
string_acoustic_049-056-025,string_acoustic_049,56,25,38
string_acoustic_049-056-050,string_acoustic_049,56,50,38
string_acoustic_049-056-075,string_acoustic_049,56,75,38
string_acoustic_049-056-100,string_acoustic_049,56,100,38
string_acoustic_049-056-127,string_acoustic_049,56,127,38
string_acoustic_051-056-025,string_acoustic_051,56,25,38
string_acoustic_051-056-050,string_acoustic_051,56,50,38
string_acoustic_051-056-075,string_acoustic_051,56,75,38
string_acoustic_051-056-100,string_acoustic_051,56,100,38
string_acoustic_051-056-127,string_acoustic_051,56,127,38
string_acoustic_052-056-025,string_acoustic_052,56,25,38
string_acoustic_052-056-050,string_acoustic_052,56,50,38
string_acoustic_052-056-075,string_acoustic_052,56,75,38
string_acoustic_052-056-100,string_acoustic_052,56,100,38
string_acoustic_052-056-127,string_acoustic_052,56,127,38
string_acoustic_054-056-025,string_acoustic_054,56,25,38
string_acoustic_054-056-050,string_acoustic_054,56,50,38
string_acoustic_054-056-075,string_acoustic_054,56,75,38
string_acoustic_054-056-100,string_acoustic_054,56,100,38
string_acoustic_054-056-127,string_acoustic_054,56,127,38
string_acoustic_055-056-025,string_acoustic_055,56,25,38
string_acoustic_055-056-050,string_acoustic_055,56,50,38
string_acoustic_055-056-075,string_acoustic_055,56,75,38
string_acoustic_055-056-100,string_acoustic_055,56,100,38
